invoice_date,invoice_associate_name,cy_imputed,month,weekday,is_weekend,store_segment
30-01-2025,Forum Mall,26,1,Thursday,0,LOW
30-01-2025,GVK Mall,25,1,Thursday,0,LOW
30-01-2025,Indira Nagar,25,1,Thursday,0,MEDIUM
30-01-2025,Jubilee Hills,9,1,Thursday,0,LOW
30-01-2025,Lulu Mall,68,1,Thursday,0,HIGH
30-01-2025,Phoenix Mall,33,1,Thursday,0,MEDIUM
30-01-2025,Sarath City Mall,41,1,Thursday,0,HIGH
30-01-2025,Viviana Mall,34,1,Thursday,0,MEDIUM
31-01-2025,AS-Brokfield Mal,47,1,Friday,0,MEDIUM
31-01-2025,AS-MG RD,17,1,Friday,0,LOW
31-01-2025,AS-MOA,39,1,Friday,0,MEDIUM
31-01-2025,Brigade Road,39,1,Friday,0,LOW
31-01-2025,EA Mall,47,1,Friday,0,MEDIUM
31-01-2025,Falcon Mall,35,1,Friday,0,HIGH
31-01-2025,Forum Mall,33,1,Friday,0,LOW
31-01-2025,GVK Mall,37,1,Friday,0,LOW
31-01-2025,Indira Nagar,32,1,Friday,0,MEDIUM
31-01-2025,Jubilee Hills,20,1,Friday,0,LOW
31-01-2025,Lulu Mall,58,1,Friday,0,HIGH
31-01-2025,Phoenix Mall,51,1,Friday,0,MEDIUM
31-01-2025,Sarath City Mall,48,1,Friday,0,HIGH
31-01-2025,Viviana Mall,40,1,Friday,0,MEDIUM
01-02-2025,AS-Brokfield Mal,68,2,Saturday,1,MEDIUM
01-02-2025,AS-MG RD,29,2,Saturday,1,LOW
01-02-2025,AS-MOA,93,2,Saturday,1,MEDIUM
01-02-2025,Brigade Road,34,2,Saturday,1,LOW
01-02-2025,EA Mall,24,2,Saturday,1,MEDIUM
01-02-2025,Falcon Mall,84,2,Saturday,1,HIGH
01-02-2025,Forum Mall,28,2,Saturday,1,LOW
01-02-2025,GVK Mall,42,2,Saturday,1,LOW
01-02-2025,Indira Nagar,65,2,Saturday,1,MEDIUM
01-02-2025,Jubilee Hills,32,2,Saturday,1,LOW
01-02-2025,Lulu Mall,104,2,Saturday,1,HIGH
01-02-2025,Phoenix Mall,68,2,Saturday,1,MEDIUM
01-02-2025,Sarath City Mall,67,2,Saturday,1,HIGH
01-02-2025,Viviana Mall,81,2,Saturday,1,MEDIUM
02-02-2025,AS-Brokfield Mal,118,2,Sunday,1,MEDIUM
02-02-2025,AS-MG RD,34,2,Sunday,1,LOW
02-02-2025,AS-MOA,103,2,Sunday,1,MEDIUM
02-02-2025,Brigade Road,39,2,Sunday,1,LOW
02-02-2025,EA Mall,54,2,Sunday,1,MEDIUM
02-02-2025,Falcon Mall,131,2,Sunday,1,HIGH
02-02-2025,Forum Mall,40,2,Sunday,1,LOW
02-02-2025,GVK Mall,62,2,Sunday,1,LOW
02-02-2025,Indira Nagar,59,2,Sunday,1,MEDIUM
02-02-2025,Jubilee Hills,34,2,Sunday,1,LOW
02-02-2025,Lulu Mall,132,2,Sunday,1,HIGH
02-02-2025,Phoenix Mall,71,2,Sunday,1,MEDIUM
02-02-2025,Sarath City Mall,136,2,Sunday,1,HIGH
02-02-2025,Viviana Mall,110,2,Sunday,1,MEDIUM
03-02-2025,AS-Brokfield Mal,32,2,Monday,0,MEDIUM
03-02-2025,AS-MG RD,15,2,Monday,0,LOW
03-02-2025,AS-MOA,28,2,Monday,0,MEDIUM
03-02-2025,Brigade Road,24,2,Monday,0,LOW
03-02-2025,EA Mall,20,2,Monday,0,MEDIUM
03-02-2025,Falcon Mall,28,2,Monday,0,HIGH
03-02-2025,Forum Mall,20,2,Monday,0,LOW
03-02-2025,GVK Mall,25,2,Monday,0,LOW
03-02-2025,Indira Nagar,30,2,Monday,0,MEDIUM
03-02-2025,Jubilee Hills,10,2,Monday,0,LOW
03-02-2025,Lulu Mall,63,2,Monday,0,HIGH
03-02-2025,Phoenix Mall,33,2,Monday,0,MEDIUM
03-02-2025,Sarath City Mall,34,2,Monday,0,HIGH
03-02-2025,Viviana Mall,35,2,Monday,0,MEDIUM
04-02-2025,AS-Brokfield Mal,35,2,Tuesday,0,MEDIUM
04-02-2025,AS-MG RD,15,2,Tuesday,0,LOW
04-02-2025,AS-MOA,24,2,Tuesday,0,MEDIUM
04-02-2025,Brigade Road,20,2,Tuesday,0,LOW
04-02-2025,EA Mall,54,2,Tuesday,0,MEDIUM
04-02-2025,Falcon Mall,20,2,Tuesday,0,HIGH
04-02-2025,Forum Mall,18,2,Tuesday,0,LOW
04-02-2025,GVK Mall,28,2,Tuesday,0,LOW
04-02-2025,Indira Nagar,25,2,Tuesday,0,MEDIUM
04-02-2025,Jubilee Hills,6,2,Tuesday,0,LOW
04-02-2025,Lulu Mall,61,2,Tuesday,0,HIGH
04-02-2025,Phoenix Mall,33,2,Tuesday,0,MEDIUM
04-02-2025,Sarath City Mall,28,2,Tuesday,0,HIGH
04-02-2025,Viviana Mall,35,2,Tuesday,0,MEDIUM
05-02-2025,AS-Brokfield Mal,27,2,Wednesday,0,MEDIUM
05-02-2025,AS-MG RD,22,2,Wednesday,0,LOW
05-02-2025,AS-MOA,36,2,Wednesday,0,MEDIUM
05-02-2025,Brigade Road,29,2,Wednesday,0,LOW
05-02-2025,EA Mall,21,2,Wednesday,0,MEDIUM
05-02-2025,Falcon Mall,20,2,Wednesday,0,HIGH
05-02-2025,Forum Mall,17,2,Wednesday,0,LOW
05-02-2025,GVK Mall,30,2,Wednesday,0,LOW
05-02-2025,Indira Nagar,15,2,Wednesday,0,MEDIUM
05-02-2025,Jubilee Hills,13,2,Wednesday,0,LOW
05-02-2025,Lulu Mall,60,2,Wednesday,0,HIGH
05-02-2025,Phoenix Mall,22,2,Wednesday,0,MEDIUM
05-02-2025,Sarath City Mall,25,2,Wednesday,0,HIGH
05-02-2025,Viviana Mall,33,2,Wednesday,0,MEDIUM
06-02-2025,AS-Brokfield Mal,27,2,Thursday,0,MEDIUM
06-02-2025,AS-MG RD,9,2,Thursday,0,LOW
06-02-2025,AS-MOA,32,2,Thursday,0,MEDIUM
06-02-2025,Brigade Road,24,2,Thursday,0,LOW
06-02-2025,EA Mall,43,2,Thursday,0,MEDIUM
06-02-2025,Falcon Mall,23,2,Thursday,0,HIGH
06-02-2025,Forum Mall,18,2,Thursday,0,LOW
06-02-2025,GVK Mall,25,2,Thursday,0,LOW
06-02-2025,Indira Nagar,21,2,Thursday,0,MEDIUM
06-02-2025,Jubilee Hills,3,2,Thursday,0,LOW
06-02-2025,Lulu Mall,77,2,Thursday,0,HIGH
06-02-2025,Phoenix Mall,22,2,Thursday,0,MEDIUM
06-02-2025,Sarath City Mall,32,2,Thursday,0,HIGH
06-02-2025,Viviana Mall,39,2,Thursday,0,MEDIUM
07-02-2025,AS-Brokfield Mal,37,2,Friday,0,MEDIUM
07-02-2025,AS-MG RD,12,2,Friday,0,LOW
07-02-2025,AS-MOA,16,2,Friday,0,MEDIUM
07-02-2025,Brigade Road,21,2,Friday,0,LOW
07-02-2025,EA Mall,32,2,Friday,0,MEDIUM
07-02-2025,Falcon Mall,21,2,Friday,0,HIGH
07-02-2025,Forum Mall,20,2,Friday,0,LOW
07-02-2025,GVK Mall,29,2,Friday,0,LOW
07-02-2025,Indira Nagar,29,2,Friday,0,MEDIUM
07-02-2025,Jubilee Hills,20,2,Friday,0,LOW
07-02-2025,Lulu Mall,62,2,Friday,0,HIGH
07-02-2025,Phoenix Mall,38,2,Friday,0,MEDIUM
07-02-2025,Sarath City Mall,47,2,Friday,0,HIGH
07-02-2025,Viviana Mall,40,2,Friday,0,MEDIUM
08-02-2025,AS-Brokfield Mal,54,2,Saturday,1,MEDIUM
08-02-2025,AS-MG RD,14,2,Saturday,1,LOW
08-02-2025,AS-MOA,63,2,Saturday,1,MEDIUM
08-02-2025,Brigade Road,36,2,Saturday,1,LOW
08-02-2025,EA Mall,76,2,Saturday,1,MEDIUM
08-02-2025,Falcon Mall,79,2,Saturday,1,HIGH
08-02-2025,Forum Mall,25,2,Saturday,1,LOW
08-02-2025,GVK Mall,46,2,Saturday,1,LOW
08-02-2025,Indira Nagar,50,2,Saturday,1,MEDIUM
08-02-2025,Jubilee Hills,26,2,Saturday,1,LOW
08-02-2025,Lulu Mall,91,2,Saturday,1,HIGH
08-02-2025,Phoenix Mall,49,2,Saturday,1,MEDIUM
08-02-2025,Sarath City Mall,63,2,Saturday,1,HIGH
08-02-2025,Viviana Mall,76,2,Saturday,1,MEDIUM
09-02-2025,AS-Brokfield Mal,84,2,Sunday,1,MEDIUM
09-02-2025,AS-MG RD,27,2,Sunday,1,LOW
09-02-2025,AS-MOA,74,2,Sunday,1,MEDIUM
09-02-2025,Brigade Road,33,2,Sunday,1,LOW
09-02-2025,EA Mall,72,2,Sunday,1,MEDIUM
09-02-2025,Falcon Mall,142,2,Sunday,1,HIGH
09-02-2025,Forum Mall,42,2,Sunday,1,LOW
09-02-2025,GVK Mall,38,2,Sunday,1,LOW
09-02-2025,Indira Nagar,61,2,Sunday,1,MEDIUM
09-02-2025,Jubilee Hills,30,2,Sunday,1,LOW
09-02-2025,Lulu Mall,112,2,Sunday,1,HIGH
09-02-2025,Phoenix Mall,63,2,Sunday,1,MEDIUM
09-02-2025,Sarath City Mall,96,2,Sunday,1,HIGH
09-02-2025,Viviana Mall,93,2,Sunday,1,MEDIUM
10-02-2025,AS-Brokfield Mal,27,2,Monday,0,MEDIUM
10-02-2025,AS-MG RD,8,2,Monday,0,LOW
10-02-2025,AS-MOA,22,2,Monday,0,MEDIUM
10-02-2025,Brigade Road,18,2,Monday,0,LOW
10-02-2025,EA Mall,37,2,Monday,0,MEDIUM
10-02-2025,Falcon Mall,20,2,Monday,0,HIGH
10-02-2025,Forum Mall,16,2,Monday,0,LOW
10-02-2025,GVK Mall,27,2,Monday,0,LOW
10-02-2025,Indira Nagar,25,2,Monday,0,MEDIUM
10-02-2025,Jubilee Hills,18,2,Monday,0,LOW
10-02-2025,Lulu Mall,71,2,Monday,0,HIGH
10-02-2025,Phoenix Mall,30,2,Monday,0,MEDIUM
10-02-2025,Sarath City Mall,35,2,Monday,0,HIGH
10-02-2025,Viviana Mall,48,2,Monday,0,MEDIUM
11-02-2025,AS-Brokfield Mal,36,2,Tuesday,0,MEDIUM
11-02-2025,AS-MG RD,16,2,Tuesday,0,LOW
11-02-2025,AS-MOA,27,2,Tuesday,0,MEDIUM
11-02-2025,Brigade Road,20,2,Tuesday,0,LOW
11-02-2025,EA Mall,40,2,Tuesday,0,MEDIUM
11-02-2025,Falcon Mall,18,2,Tuesday,0,HIGH
11-02-2025,Forum Mall,17,2,Tuesday,0,LOW
11-02-2025,GVK Mall,20,2,Tuesday,0,LOW
11-02-2025,Indira Nagar,19,2,Tuesday,0,MEDIUM
11-02-2025,Jubilee Hills,17,2,Tuesday,0,LOW
11-02-2025,Lulu Mall,76,2,Tuesday,0,HIGH
11-02-2025,Phoenix Mall,55,2,Tuesday,0,MEDIUM
11-02-2025,Sarath City Mall,25,2,Tuesday,0,HIGH
11-02-2025,Viviana Mall,29,2,Tuesday,0,MEDIUM
12-02-2025,AS-Brokfield Mal,25,2,Wednesday,0,MEDIUM
12-02-2025,AS-MG RD,17,2,Wednesday,0,LOW
12-02-2025,AS-MOA,19,2,Wednesday,0,MEDIUM
12-02-2025,Brigade Road,22,2,Wednesday,0,LOW
12-02-2025,EA Mall,34,2,Wednesday,0,MEDIUM
12-02-2025,Falcon Mall,25,2,Wednesday,0,HIGH
12-02-2025,Forum Mall,12,2,Wednesday,0,LOW
12-02-2025,GVK Mall,16,2,Wednesday,0,LOW
12-02-2025,Indira Nagar,20,2,Wednesday,0,MEDIUM
12-02-2025,Jubilee Hills,16,2,Wednesday,0,LOW
12-02-2025,Lulu Mall,54,2,Wednesday,0,HIGH
12-02-2025,Phoenix Mall,21,2,Wednesday,0,MEDIUM
12-02-2025,Sarath City Mall,29,2,Wednesday,0,HIGH
12-02-2025,Viviana Mall,24,2,Wednesday,0,MEDIUM
13-02-2025,AS-Brokfield Mal,28,2,Thursday,0,MEDIUM
13-02-2025,AS-MG RD,10,2,Thursday,0,LOW
13-02-2025,AS-MOA,26,2,Thursday,0,MEDIUM
13-02-2025,Brigade Road,29,2,Thursday,0,LOW
13-02-2025,EA Mall,35,2,Thursday,0,MEDIUM
13-02-2025,Falcon Mall,28,2,Thursday,0,HIGH
13-02-2025,Forum Mall,17,2,Thursday,0,LOW
13-02-2025,GVK Mall,29,2,Thursday,0,LOW
13-02-2025,Indira Nagar,17,2,Thursday,0,MEDIUM
13-02-2025,Jubilee Hills,13,2,Thursday,0,LOW
13-02-2025,Lulu Mall,83,2,Thursday,0,HIGH
13-02-2025,Phoenix Mall,28,2,Thursday,0,MEDIUM
13-02-2025,Sarath City Mall,37,2,Thursday,0,HIGH
13-02-2025,Viviana Mall,28,2,Thursday,0,MEDIUM
14-02-2025,AS-Brokfield Mal,37,2,Friday,0,MEDIUM
14-02-2025,AS-MG RD,14,2,Friday,0,LOW
14-02-2025,AS-MOA,37,2,Friday,0,MEDIUM
14-02-2025,Brigade Road,37,2,Friday,0,LOW
14-02-2025,EA Mall,47,2,Friday,0,MEDIUM
14-02-2025,Falcon Mall,37,2,Friday,0,HIGH
14-02-2025,Forum Mall,21,2,Friday,0,LOW
14-02-2025,GVK Mall,32,2,Friday,0,LOW
14-02-2025,Indira Nagar,25,2,Friday,0,MEDIUM
14-02-2025,Jubilee Hills,22,2,Friday,0,LOW
14-02-2025,Lulu Mall,63,2,Friday,0,HIGH
14-02-2025,Phoenix Mall,35,2,Friday,0,MEDIUM
14-02-2025,Sarath City Mall,30,2,Friday,0,HIGH
14-02-2025,Viviana Mall,42,2,Friday,0,MEDIUM
15-02-2025,AS-Brokfield Mal,52,2,Saturday,1,MEDIUM
15-02-2025,AS-MG RD,7,2,Saturday,1,LOW
15-02-2025,AS-MOA,69,2,Saturday,1,MEDIUM
15-02-2025,Brigade Road,45,2,Saturday,1,LOW
15-02-2025,EA Mall,81,2,Saturday,1,MEDIUM
15-02-2025,Falcon Mall,52,2,Saturday,1,HIGH
15-02-2025,Forum Mall,25,2,Saturday,1,LOW
15-02-2025,GVK Mall,33,2,Saturday,1,LOW
15-02-2025,Indira Nagar,48,2,Saturday,1,MEDIUM
15-02-2025,Jubilee Hills,30,2,Saturday,1,LOW
15-02-2025,Lulu Mall,107,2,Saturday,1,HIGH
15-02-2025,Phoenix Mall,74,2,Saturday,1,MEDIUM
15-02-2025,Sarath City Mall,67,2,Saturday,1,HIGH
15-02-2025,Viviana Mall,64,2,Saturday,1,MEDIUM
16-02-2025,AS-Brokfield Mal,75,2,Sunday,1,MEDIUM
16-02-2025,AS-MG RD,26,2,Sunday,1,LOW
16-02-2025,AS-MOA,106,2,Sunday,1,MEDIUM
16-02-2025,Brigade Road,35,2,Sunday,1,LOW
16-02-2025,EA Mall,110,2,Sunday,1,MEDIUM
16-02-2025,Falcon Mall,92,2,Sunday,1,HIGH
16-02-2025,Forum Mall,33,2,Sunday,1,LOW
16-02-2025,GVK Mall,50,2,Sunday,1,LOW
16-02-2025,Indira Nagar,59,2,Sunday,1,MEDIUM
16-02-2025,Jubilee Hills,35,2,Sunday,1,LOW
16-02-2025,Lulu Mall,108,2,Sunday,1,HIGH
16-02-2025,Phoenix Mall,80,2,Sunday,1,MEDIUM
16-02-2025,Sarath City Mall,116,2,Sunday,1,HIGH
16-02-2025,Viviana Mall,94,2,Sunday,1,MEDIUM
17-02-2025,AS-Brokfield Mal,30,2,Monday,0,MEDIUM
17-02-2025,AS-MG RD,16,2,Monday,0,LOW
17-02-2025,AS-MOA,32,2,Monday,0,MEDIUM
17-02-2025,Brigade Road,12,2,Monday,0,LOW
17-02-2025,EA Mall,17,2,Monday,0,MEDIUM
17-02-2025,Falcon Mall,25,2,Monday,0,HIGH
17-02-2025,Forum Mall,13,2,Monday,0,LOW
17-02-2025,GVK Mall,21,2,Monday,0,LOW
17-02-2025,Indira Nagar,24,2,Monday,0,MEDIUM
17-02-2025,Jubilee Hills,13,2,Monday,0,LOW
17-02-2025,Lulu Mall,58,2,Monday,0,HIGH
17-02-2025,Phoenix Mall,26,2,Monday,0,MEDIUM
17-02-2025,Sarath City Mall,27,2,Monday,0,HIGH
17-02-2025,Viviana Mall,24,2,Monday,0,MEDIUM
18-02-2025,AS-Brokfield Mal,23,2,Tuesday,0,MEDIUM
18-02-2025,AS-MG RD,10,2,Tuesday,0,LOW
18-02-2025,AS-MOA,20,2,Tuesday,0,MEDIUM
18-02-2025,Brigade Road,19,2,Tuesday,0,LOW
18-02-2025,EA Mall,55,2,Tuesday,0,MEDIUM
18-02-2025,Falcon Mall,17,2,Tuesday,0,HIGH
18-02-2025,Forum Mall,18,2,Tuesday,0,LOW
18-02-2025,GVK Mall,26,2,Tuesday,0,LOW
18-02-2025,Indira Nagar,21,2,Tuesday,0,MEDIUM
18-02-2025,Jubilee Hills,15,2,Tuesday,0,LOW
18-02-2025,Lulu Mall,55,2,Tuesday,0,HIGH
18-02-2025,Phoenix Mall,28,2,Tuesday,0,MEDIUM
18-02-2025,Sarath City Mall,32,2,Tuesday,0,HIGH
18-02-2025,Viviana Mall,35,2,Tuesday,0,MEDIUM
19-02-2025,AS-Brokfield Mal,22,2,Wednesday,0,MEDIUM
19-02-2025,AS-MG RD,9,2,Wednesday,0,LOW
19-02-2025,AS-MOA,24,2,Wednesday,0,MEDIUM
19-02-2025,Brigade Road,23,2,Wednesday,0,LOW
19-02-2025,EA Mall,44,2,Wednesday,0,MEDIUM
19-02-2025,Falcon Mall,22,2,Wednesday,0,HIGH
19-02-2025,Forum Mall,13,2,Wednesday,0,LOW
19-02-2025,GVK Mall,16,2,Wednesday,0,LOW
19-02-2025,Indira Nagar,19,2,Wednesday,0,MEDIUM
19-02-2025,Jubilee Hills,6,2,Wednesday,0,LOW
19-02-2025,Lulu Mall,55,2,Wednesday,0,HIGH
19-02-2025,Phoenix Mall,25,2,Wednesday,0,MEDIUM
19-02-2025,Sarath City Mall,29,2,Wednesday,0,HIGH
19-02-2025,Viviana Mall,33,2,Wednesday,0,MEDIUM
20-02-2025,AS-Brokfield Mal,26,2,Thursday,0,MEDIUM
20-02-2025,AS-MG RD,10,2,Thursday,0,LOW
20-02-2025,AS-MOA,24,2,Thursday,0,MEDIUM
20-02-2025,Brigade Road,16,2,Thursday,0,LOW
20-02-2025,EA Mall,42,2,Thursday,0,MEDIUM
20-02-2025,Falcon Mall,29,2,Thursday,0,HIGH
20-02-2025,Forum Mall,10,2,Thursday,0,LOW
20-02-2025,GVK Mall,19,2,Thursday,0,LOW
20-02-2025,Indira Nagar,20,2,Thursday,0,MEDIUM
20-02-2025,Jubilee Hills,10,2,Thursday,0,LOW
20-02-2025,Lulu Mall,54,2,Thursday,0,HIGH
20-02-2025,Phoenix Mall,34,2,Thursday,0,MEDIUM
20-02-2025,Sarath City Mall,12,2,Thursday,0,HIGH
20-02-2025,Viviana Mall,22,2,Thursday,0,MEDIUM
21-02-2025,AS-Brokfield Mal,41,2,Friday,0,MEDIUM
21-02-2025,AS-MG RD,9,2,Friday,0,LOW
21-02-2025,AS-MOA,28,2,Friday,0,MEDIUM
21-02-2025,Brigade Road,35,2,Friday,0,LOW
21-02-2025,EA Mall,49,2,Friday,0,MEDIUM
21-02-2025,Falcon Mall,27,2,Friday,0,HIGH
21-02-2025,Forum Mall,14,2,Friday,0,LOW
21-02-2025,GVK Mall,42,2,Friday,0,LOW
21-02-2025,Indira Nagar,23,2,Friday,0,MEDIUM
21-02-2025,Jubilee Hills,19,2,Friday,0,LOW
21-02-2025,Lulu Mall,67,2,Friday,0,HIGH
21-02-2025,Phoenix Mall,39,2,Friday,0,MEDIUM
21-02-2025,Sarath City Mall,43,2,Friday,0,HIGH
21-02-2025,Viviana Mall,30,2,Friday,0,MEDIUM
22-02-2025,AS-Brokfield Mal,61,2,Saturday,1,MEDIUM
22-02-2025,AS-MG RD,13,2,Saturday,1,LOW
22-02-2025,AS-MOA,72,2,Saturday,1,MEDIUM
22-02-2025,Brigade Road,76,2,Saturday,1,LOW
22-02-2025,EA Mall,89,2,Saturday,1,MEDIUM
22-02-2025,Falcon Mall,81,2,Saturday,1,HIGH
22-02-2025,Forum Mall,24,2,Saturday,1,LOW
22-02-2025,GVK Mall,42,2,Saturday,1,LOW
22-02-2025,Indira Nagar,43,2,Saturday,1,MEDIUM
22-02-2025,Jubilee Hills,12,2,Saturday,1,LOW
22-02-2025,Lulu Mall,80,2,Saturday,1,HIGH
22-02-2025,Phoenix Mall,54,2,Saturday,1,MEDIUM
22-02-2025,Sarath City Mall,54,2,Saturday,1,HIGH
22-02-2025,Viviana Mall,65,2,Saturday,1,MEDIUM
23-02-2025,AS-Brokfield Mal,69,2,Sunday,1,MEDIUM
23-02-2025,AS-MG RD,18,2,Sunday,1,LOW
23-02-2025,AS-MOA,61,2,Sunday,1,MEDIUM
23-02-2025,Brigade Road,37,2,Sunday,1,LOW
23-02-2025,EA Mall,86,2,Sunday,1,MEDIUM
23-02-2025,Falcon Mall,87,2,Sunday,1,HIGH
23-02-2025,Forum Mall,24,2,Sunday,1,LOW
23-02-2025,GVK Mall,49,2,Sunday,1,LOW
23-02-2025,Indira Nagar,35,2,Sunday,1,MEDIUM
23-02-2025,Jubilee Hills,10,2,Sunday,1,LOW
23-02-2025,Lulu Mall,93,2,Sunday,1,HIGH
23-02-2025,Phoenix Mall,98,2,Sunday,1,MEDIUM
23-02-2025,Sarath City Mall,75,2,Sunday,1,HIGH
23-02-2025,Viviana Mall,54,2,Sunday,1,MEDIUM
24-02-2025,AS-Brokfield Mal,26,2,Monday,0,MEDIUM
24-02-2025,AS-MG RD,14,2,Monday,0,LOW
24-02-2025,AS-MOA,19,2,Monday,0,MEDIUM
24-02-2025,Brigade Road,18,2,Monday,0,LOW
24-02-2025,EA Mall,33,2,Monday,0,MEDIUM
24-02-2025,Falcon Mall,28,2,Monday,0,HIGH
24-02-2025,Forum Mall,10,2,Monday,0,LOW
24-02-2025,GVK Mall,19,2,Monday,0,LOW
24-02-2025,Indira Nagar,22,2,Monday,0,MEDIUM
24-02-2025,Jubilee Hills,15,2,Monday,0,LOW
24-02-2025,Lulu Mall,61,2,Monday,0,HIGH
24-02-2025,Phoenix Mall,37,2,Monday,0,MEDIUM
24-02-2025,Sarath City Mall,20,2,Monday,0,HIGH
24-02-2025,Viviana Mall,30,2,Monday,0,MEDIUM
25-02-2025,AS-Brokfield Mal,23,2,Tuesday,0,MEDIUM
25-02-2025,AS-MG RD,15,2,Tuesday,0,LOW
25-02-2025,AS-MOA,17,2,Tuesday,0,MEDIUM
25-02-2025,Brigade Road,24,2,Tuesday,0,LOW
25-02-2025,EA Mall,40,2,Tuesday,0,MEDIUM
25-02-2025,Falcon Mall,20,2,Tuesday,0,HIGH
25-02-2025,Forum Mall,13,2,Tuesday,0,LOW
25-02-2025,GVK Mall,16,2,Tuesday,0,LOW
25-02-2025,Indira Nagar,20,2,Tuesday,0,MEDIUM
25-02-2025,Jubilee Hills,15,2,Tuesday,0,LOW
25-02-2025,Lulu Mall,55,2,Tuesday,0,HIGH
25-02-2025,Phoenix Mall,35,2,Tuesday,0,MEDIUM
25-02-2025,Sarath City Mall,40,2,Tuesday,0,HIGH
25-02-2025,Viviana Mall,35,2,Tuesday,0,MEDIUM
26-02-2025,AS-Brokfield Mal,21,2,Wednesday,0,MEDIUM
26-02-2025,AS-MG RD,21,2,Wednesday,0,LOW
26-02-2025,AS-MOA,39,2,Wednesday,0,MEDIUM
26-02-2025,Brigade Road,26,2,Wednesday,0,LOW
26-02-2025,EA Mall,35,2,Wednesday,0,MEDIUM
26-02-2025,Falcon Mall,34,2,Wednesday,0,HIGH
26-02-2025,Forum Mall,40,2,Wednesday,0,LOW
26-02-2025,GVK Mall,21,2,Wednesday,0,LOW
26-02-2025,Indira Nagar,24,2,Wednesday,0,MEDIUM
26-02-2025,Jubilee Hills,10,2,Wednesday,0,LOW
26-02-2025,Lulu Mall,77,2,Wednesday,0,HIGH
26-02-2025,Phoenix Mall,36,2,Wednesday,0,MEDIUM
26-02-2025,Sarath City Mall,35,2,Wednesday,0,HIGH
26-02-2025,Viviana Mall,39,2,Wednesday,0,MEDIUM
27-02-2025,AS-Brokfield Mal,29,2,Thursday,0,MEDIUM
27-02-2025,AS-MG RD,7,2,Thursday,0,LOW
27-02-2025,AS-MOA,17,2,Thursday,0,MEDIUM
27-02-2025,Brigade Road,33,2,Thursday,0,LOW
27-02-2025,EA Mall,32,2,Thursday,0,MEDIUM
27-02-2025,Falcon Mall,34,2,Thursday,0,HIGH
27-02-2025,Forum Mall,18,2,Thursday,0,LOW
27-02-2025,GVK Mall,24,2,Thursday,0,LOW
27-02-2025,Indira Nagar,24,2,Thursday,0,MEDIUM
27-02-2025,Jubilee Hills,10,2,Thursday,0,LOW
27-02-2025,Lulu Mall,56,2,Thursday,0,HIGH
27-02-2025,Phoenix Mall,29,2,Thursday,0,MEDIUM
27-02-2025,Sarath City Mall,26,2,Thursday,0,HIGH
27-02-2025,Viviana Mall,25,2,Thursday,0,MEDIUM
28-02-2025,AS-Brokfield Mal,34,2,Friday,0,MEDIUM
28-02-2025,AS-MG RD,9,2,Friday,0,LOW
28-02-2025,AS-MOA,33,2,Friday,0,MEDIUM
28-02-2025,Brigade Road,37,2,Friday,0,LOW
28-02-2025,EA Mall,39,2,Friday,0,MEDIUM
28-02-2025,Falcon Mall,28,2,Friday,0,HIGH
28-02-2025,Forum Mall,17,2,Friday,0,LOW
28-02-2025,GVK Mall,24,2,Friday,0,LOW
28-02-2025,Indira Nagar,22,2,Friday,0,MEDIUM
28-02-2025,Jubilee Hills,9,2,Friday,0,LOW
28-02-2025,Lulu Mall,83,2,Friday,0,HIGH
28-02-2025,Phoenix Mall,35,2,Friday,0,MEDIUM
28-02-2025,Sarath City Mall,38,2,Friday,0,HIGH
28-02-2025,Viviana Mall,39,2,Friday,0,MEDIUM
01-03-2025,AS-Brokfield Mal,50,3,Saturday,1,MEDIUM
01-03-2025,AS-MG RD,15,3,Saturday,1,LOW
01-03-2025,AS-MOA,64,3,Saturday,1,MEDIUM
01-03-2025,Brigade Road,61,3,Saturday,1,LOW
01-03-2025,EA Mall,33,3,Saturday,1,MEDIUM
01-03-2025,Falcon Mall,87,3,Saturday,1,HIGH
01-03-2025,Forum Mall,25,3,Saturday,1,LOW
01-03-2025,GVK Mall,23,3,Saturday,1,LOW
01-03-2025,Indira Nagar,49,3,Saturday,1,MEDIUM
01-03-2025,Jubilee Hills,14,3,Saturday,1,LOW
01-03-2025,Lulu Mall,85,3,Saturday,1,HIGH
01-03-2025,Phoenix Mall,88,3,Saturday,1,MEDIUM
01-03-2025,Sarath City Mall,81,3,Saturday,1,HIGH
01-03-2025,Viviana Mall,61,3,Saturday,1,MEDIUM
02-03-2025,AS-Brokfield Mal,74,3,Sunday,1,MEDIUM
02-03-2025,AS-MG RD,17,3,Sunday,1,LOW
02-03-2025,AS-MOA,116,3,Sunday,1,MEDIUM
02-03-2025,Brigade Road,57,3,Sunday,1,LOW
02-03-2025,EA Mall,59,3,Sunday,1,MEDIUM
02-03-2025,Falcon Mall,121,3,Sunday,1,HIGH
02-03-2025,Forum Mall,33,3,Sunday,1,LOW
02-03-2025,GVK Mall,15,3,Sunday,1,LOW
02-03-2025,Indira Nagar,55,3,Sunday,1,MEDIUM
02-03-2025,Jubilee Hills,29,3,Sunday,1,LOW
02-03-2025,Lulu Mall,91,3,Sunday,1,HIGH
02-03-2025,Phoenix Mall,84,3,Sunday,1,MEDIUM
02-03-2025,Sarath City Mall,67,3,Sunday,1,HIGH
02-03-2025,Viviana Mall,86,3,Sunday,1,MEDIUM
